firm_id,year,v_production,v_investment,v_capital,v_material,v_labor,v_m_share,LHS,integrated,residuals,lag_LHS,lag_capital,lag_labor,pred_production
44,1999,15.1113405610308,11.5549691129679,13.7915766125132,-0.0780630719809492,36.108727,-0.49091962,15.07515638530922,0.03448497128362755,0.0016992044379523508,15.24151600808677,13.8101562492023,36.952187,14.803010274174625
45,1996,16.8164292087291,8.91112538371068,13.9093409160997,0.0245747512554142,24.579306,-0.12983693,17.135791047080176,-0.010107158934212426,-0.3092546794168626,17.208666953033227,14.0323908559931,23.208429,15.862579833279899
46,1996,11.7704163352578,0.0,8.35693053814123,0.0361078555823137,-6.3141499,-0.24119438,12.237035407186559,-0.02301716346791964,-0.4436019084608399,11.999704598724646,8.46356032024674,-3.4072084,11.204320647859612
47,1995,10.6157795810777,0.0,8.52581590870712,0.0110843320611541,-0.6453566,-0.27202943,11.036295547591195,-0.007039579105098114,-0.4134763874083959,10.67675799786569,8.58621539580631,-7.3830214,11.582082770375816
48,1999,14.503910488141,11.3025994173666,12.3859913177078,0.0443393542569478,51.81881,-0.16981509,14.874983572683764,-0.021526750100482845,-0.3495463344422807,15.355655739666322,12.1546998743002,49.358963,15.347822082363246
49,1996,16.6727578540707,12.4784976688738,14.3803894429031,0.0767319705856828,44.246689,-0.43648353,16.689143828280244,-0.031140923783504453,0.014754949573958398,16.74185102469802,14.355741496465,41.790905,16.716685553314857
50,1996,16.1012494768149,12.0796757418063,14.2164798416487,0.0523572411032262,47.987991,-0.39576033,16.169906471137423,-0.02192762697688172,-0.04672936734564154,16.16851768301829,14.2475324911579,50.106071,15.04470672967888
51,1999,17.5988216294564,13.2315280480804,15.0741989932974,0.11132202102141,68.356483,-0.001,18.057616139510422,-0.045069245504863714,-0.4137252645491593,17.978539583648367,15.0494507412471,65.962326,18.093218446875003
52,1998,15.8808292132791,11.5909785022541,14.1732719914594,0.0401928784419273,42.834061,-0.24807242,16.092805371698443,-0.01677973650360691,-0.19519642191573708,16.085520545759348,14.2191717733692,38.384525,16.01621102478931
53,1998,12.4205512405533,10.0562086395538,10.0668471285916,0.124910819968221,7.7010474,-0.30254841,12.743462442941908,-0.06720425794523874,-0.25570694444336994,12.274933330266478,8.37914877325159,1.1020395,22.008879762629377
54,1994,11.4523495896659,0.0,8.49699048409872,0.0666470008827882,-2.3888297,-0.38746825,11.778160037350117,-0.04192670672985271,-0.2838837409543635,11.314489525084316,8.5918738566928,-0.55048394,10.742408280150984
55,1994,14.140217286008,13.1820143489065,14.0331392503601,0.0793367422365212,43.547955,-0.19057977,14.413997043141967,-0.03290494498649923,-0.240874812147468,14.055734440872186,13.6640229124448,36.940063,14.45640700552451
56,1995,11.073214800659,0.0,8.67675776108758,0.272833093652512,10.679798,-0.89891845,10.933042147688525,-0.1641820884439941,0.3043547414144686,10.597322917581003,8.78859343129374,9.7016211,11.149919613916426
57,1993,12.6689663492299,7.88004820097158,11.3077249698839,0.0,13.088757,-0.20415978,13.00673395938205,0.0,-0.3377676101521514,12.770831525673657,11.367377012994,14.233866,12.046850818868332
58,1993,11.745998448396,7.82404601085629,8.70567904317804,0.0600773960354234,6.8320694,-0.63670456,11.817401473622308,-0.03763920305965632,-0.03376382216665197,11.960873815448801,8.31752199628717,5.5225716,14.62468145072335
59,1998,14.8418745238818,11.9073431072594,12.9618393978465,-0.164304841788304,35.619225,-0.32788092,14.962207254186712,0.07790108193034383,-0.19823381223525527,14.77299318733625,12.7305032010814,33.825382,14.870844294420513
60,1998,13.8030654274433,8.93748122841604,12.5371543076477,0.0068698149309033,13.093259,-0.16961764,14.121537973329344,-0.003090434406721974,-0.31538211147932216,14.04628722573501,12.6073091590542,13.014774,13.048772147743458
61,1994,12.5579472250805,6.96979066990159,9.26931657707648,0.0934482081772887,6.2487164,-0.1401353,13.09373987218795,-0.05489067765809116,-0.4809019694493568,12.747508302527187,9.27276102701775,9.4316587,11.696552932953296
62,1993,12.9595208150832,0.0,8.86418136976543,0.101162412772097,2.5157111,-0.31234387,13.34962775506143,-0.06139342065761387,-0.3287135193206156,13.271785145097583,8.98111586909597,-3.4165847,13.872131729460454
63,1997,15.5492491774986,11.9260941574634,13.1091618190342,0.104913075744078,36.899994,-0.44646454,15.59515070329115,-0.045508447680872414,-0.00039307811167849094,15.457466469195133,12.9332847227576,35.20232,15.553035079867508
64,1998,12.1108598341827,9.25789167383441,11.2884885776575,0.0467495831117871,14.875664,-0.99427491,11.668628836348226,-0.02321840603658836,0.4654494038710625,11.626409281142438,11.2832279834986,11.779204,12.042194075458335
64,1999,12.0647362521202,7.83002808253384,11.2056717785366,0.0763083853533316,17.892584,-0.94371784,11.684742661819904,-0.03806283880242065,0.4180564291027171,11.668628836348226,11.2884885776575,14.875664,11.945140724001492
65,1997,13.02909760704,9.63560810738053,10.1625733718473,0.0570301837357185,6.9030938,-0.12292941,13.514874271035918,-0.030958243296465675,-0.45481842069945233,13.581946190852259,9.58639726650376,6.0484476,16.268134150153973
65,1998,13.2012169896767,8.78996465113226,10.2606513769533,0.0669805145888867,9.0793724,-0.26948592,13.538969660132004,-0.03606367809099827,-0.3016889923643054,13.514874271035918,10.1625733718473,6.9030938,14.114978032135559
66,1998,15.1237980600351,10.5134976594732,12.0353578687019,0.0435106834261831,10.688643,-0.27685368,15.355750918625747,-0.020031658044505556,-0.21192120054614227,14.547320764977965,11.9456937588952,-3.4141374,10.096568484820827
66,1999,15.2969048060309,10.7452271371459,12.1513022604315,0.0435106834261831,6.3749676,-0.38434401,15.410555017889976,-0.019636125371732083,-0.09401408648734283,15.355750918625747,12.0353578687019,10.688643,16.628894872618936
67,1998,11.523903086963,9.47270463644367,10.320423287407,0.0819735641456883,-1.6588424,-0.45451882,11.659405983093398,-0.04271908156983671,-0.0927838145605625,11.492538478616618,9.98656411495322,-3.2649052,13.484784990302922
67,1999,11.5892668638412,9.31695010703444,10.5021866815524,0.111532366387233,-6.1097374,-0.44924039,11.711851203452255,-0.05583680677362039,-0.06674753283743523,11.659405983093398,10.320423287407,-1.6588424,13.670709343867333
68,1995,15.9031132055279,11.7931296475661,15.1426080260153,0.0702274046587251,51.470497,-0.87026286,15.471349464225137,-0.027720302651081625,0.4594840439538451,15.359242090516378,15.1933738523146,54.977108,14.622897526012121
68,1996,15.7557564140951,11.4411179217229,15.0832562935636,0.0900300319549048,46.37188,-1.0125334,15.173965481391713,-0.03481726233051463,0.6166081950339015,15.471349464225137,15.1426080260153,51.470497,14.99439610359327
69,1997,13.9589462947136,0.0,12.635907061939,0.147115263346533,19.41309,-0.22948802,14.211732364016832,-0.06225606236351373,-0.19053000693971847,14.110320681429087,12.7399353659344,17.602489,12.971873454357388
69,1998,13.745827236341,0.0,12.5318789167214,0.147115263346533,18.938486,-0.71387082,13.51912885029984,-0.06280216319082556,0.2895005492319871,14.211732364016832,12.635907061939,19.41309,13.830053524060016
70,1998,16.3289120672429,12.0715693521917,13.8725195217482,-0.0444230895193457,35.991104,-0.1247901,16.662075493140033,0.01930395594553615,-0.3524673818426674,16.359320666342207,13.851697539388,29.274265,15.715094014133408
70,1999,16.2325383095786,12.3825228328522,13.9378787988156,-0.0748822970040544,39.185371,-0.15648742,16.52944184038796,0.03291438114446185,-0.32981791195382076,16.662075493140033,13.8725195217482,35.991104,16.41856498868789
71,1996,14.0952592631344,10.4718365235458,12.0303367555496,0.12382073935523,26.568695,-0.69649243,13.929887078088463,-0.05722442755567759,0.22259661260161528,14.075838996104252,11.941405030386,27.891752,13.855374477569354
71,1997,14.0542039370087,11.1152797059142,12.2412790621658,0.153379541596774,25.497992,-0.73001033,13.838937192349494,-0.06835983336370909,0.28362657802291463,13.929887078088463,12.0303367555496,26.568695,14.131619005782996
72,1998,13.2285275415843,6.97354301952014,12.5881268443153,0.0060915345997002,38.38961,-1.2027816,12.536551732530741,-0.0028667666691518656,0.6948425757227121,12.482849594008602,12.7006896159317,37.424034,12.97487844114815
72,1999,13.0355806864522,8.37839078853578,12.4863342543145,-0.0039588012538012,37.339039,-0.87827569,12.669320409775182,0.001879659874425965,0.36438061680259093,12.536551732530741,12.5881268443153,38.38961,11.993192278825106
73,1996,15.1353405123732,11.5525787768469,13.2576148149032,0.210345131740625,13.53533,-0.47056663,15.081070313299165,-0.07870348011213928,0.13297367918617298,15.073717451535774,13.1907843520561,8.7241468,13.166774221842468
73,1997,15.1552449607815,11.7449573973298,13.3429255197475,0.220295462593793,12.792477,-0.34144416,15.219157684369385,-0.08082140455088987,0.016908680963004075,15.081070313299165,13.2576148149032,13.53533,15.215537700130708
74,1998,14.4525731220757,11.0113238357318,12.9158468281865,0.236251956981846,21.792248,-0.037761126,14.85990594483296,-0.09255695586711794,-0.31477586689014225,14.783533863256375,12.8860684749336,19.52825,13.94953716753569
74,1999,14.5323756315767,10.5588809434842,12.8959379466102,0.340611972306089,18.275681,-0.044444054,14.87192523775185,-0.1211358321793692,-0.21841377399578032,14.85990594483296,12.9158468281865,21.792248,14.54387125533427
75,1998,12.4430532555492,0.0,10.3076418018442,0.0372202947649075,11.658107,-0.56426179,12.480500516589899,-0.02020476941999459,-0.017242491620705014,12.029972725833971,10.4335450525156,8.8117542,11.948640084366213
75,1999,12.4827704861553,10.3851726865557,10.8871939127029,0.0667790970064519,10.799399,-0.5904271,12.463828612905248,-0.033943295556658995,0.05288516880671046,12.480500516589899,10.3076418018442,11.658107,14.83327143824315
76,1996,13.3049443082246,7.41397029019044,11.9532769063641,0.30779943883164,19.14852,-0.25644302,13.525394240780212,-0.1267655157921029,-0.09368441676350925,13.597782411474974,12.0044600065785,21.007248,12.899630496145916
76,1997,13.3972986621409,8.80762148953604,12.2548532858447,0.30779943883164,22.680799,-0.21241228,13.648251278771351,-0.12389036431445145,-0.1270622523160002,13.525394240780212,11.9532769063641,19.14852,14.127916732176436
77,1996,14.0811731909067,4.36944785246702,12.8574963837211,-0.0001307104112705,25.726223,-0.57012665,13.9984431083109,5.89289560839017e-5,0.08267115363971594,13.953126501809047,12.982542763308,31.93795,12.9217611679486
77,1997,13.9750181111225,0.0,12.7322731674747,0.0196719168849092,26.79846,-0.5863902,13.883718106533776,-0.008910926070020184,0.10021093065874448,13.9984431083109,12.8574963837211,25.726223,13.54059831745144
78,1995,14.0912961271977,7.91571319938212,13.2946133859986,0.053411611818379,42.225037,-0.48217317,14.100885677711648,-0.023604288602087735,0.014014738088138023,14.085162926499175,13.4039468410884,24.729675,15.448833610129045
78,1996,13.2431205036306,9.81640344562901,13.2104409191716,0.0732142391145589,32.725517,-0.52827471,13.198183622843898,-0.03162359746212688,0.07656047824882894,14.100885677711648,13.2946133859986,42.225037,11.56344202121708
79,1995,14.8354352650005,10.1115174660403,15.0756430192051,0.161246652334269,33.773701,-0.28968066,14.93673997948961,-0.057196749362489634,-0.04410796512662141,14.920910498247824,15.1735188126217,41.47702,15.220976202788982
79,1996,14.5217164755139,0.0,14.9716149436828,0.161246652334269,30.418768,-0.50920624,14.4012728489463,-0.05699643772967013,0.17744006429726966,14.93673997948961,15.0756430192051,33.773701,15.116758275556535
80,1994,11.7238457052656,8.01234963932779,9.65882665463454,0.0496291114577102,-3.4186082,-0.50508165,11.844691474146725,-0.027828288668007333,-0.09301748021311751,11.816936080949851,9.55686901586104,-2.4523554,12.71672300037175
80,1995,11.6343931807795,7.10496544826984,9.63913781832743,0.117287759931525,0.23197725,-0.58131909,11.69619785787756,-0.06508639211146441,0.0032817150134029083,11.844691474146725,9.65882665463454,-3.4186082,12.015935163462155
81,1997,12.0527107939502,0.0,10.3642359842675,0.17866272347947,10.837681,-0.19851449,12.464860584308086,-0.09206098406980766,-0.3200888062880801,12.975464754339873,10.3993447056198,7.060204,12.964237030618452
81,1998,12.0065315929843,8.69951474821019,10.4818437791953,0.15846001616195,8.2106295,-0.18677273,12.417178084005897,-0.08073697632251078,-0.3299095146990862,12.464860584308086,10.3642359842675,10.837681,12.376950467973268
82,1996,15.2172487854063,12.9588156836159,13.2566192325425,0.0568796900618777,56.069405,-0.06400051,15.663394722273404,-0.025922558965102423,-0.4202233779020005,10.757737092759973,12.3610264313529,85.091476,-28.174551041309677
82,1997,15.8493413626915,12.6399664677326,13.554026306172,0.0668300209150459,36.106148,-0.42144671,15.901685993648806,-0.02839520853306029,-0.023949422424244027,15.663394722273404,13.2566192325425,56.069405,6.8723990350913375
83,1998,11.1930356175256,5.97635090929793,9.7807604400491,0.109434665457633,2.8690524,-0.62373382,11.205628799975353,-0.060318324604719815,0.04772514215496926,11.137782162619903,9.86530789729396,6.8367758,10.453511488855757
83,1999,11.2984953981007,9.08125621856465,10.0562086395538,0.109434665457633,6.021297,-1.0407254,10.87976565355122,-0.05901927042065556,0.47774901497013667,11.205628799975353,9.7807604400491,2.8690524,13.518881080899462
84,1995,16.4836671144326,13.1254785203045,15.4250005490423,0.205788340187049,55.012012,-0.29758358,16.588042584556245,-0.07390351658848043,-0.030471953535167184,16.943423615070657,15.4068644762059,57.977482,15.649564105666174
84,1996,16.3553976271356,12.7663710575676,15.4136169707706,0.111477660715807,59.552631,-0.48286232,16.30843414859311,-0.0432189503610184,0.09018242890350742,16.588042584556245,15.4250005490423,55.012012,17.443007305936405
85,1994,15.2355269819055,12.4849611678,15.153045044456,-0.0349882774865251,47.891495,-1.0636206,14.609008302282232,0.014400085403727067,0.6121185942195393,14.632536055681902,15.1631820931607,46.538761,14.911618316941329
85,1995,15.1795414633325,12.8558581509762,15.1683230293381,0.0419727636496033,48.812473,-1.0026314,14.614084848986217,-0.01668439856912332,0.5821410129154068,14.609008302282232,15.153045044456,47.891495,14.784162738631276
86,1997,12.1503968988604,0.0,9.45884753022589,0.142017738951705,-15.701037,-0.36871114,12.411357060886514,-0.0768815600168196,-0.184078602009295,12.054236826219125,9.55922101914897,-18.41889,10.282385860282472
86,1998,12.1356216341474,0.0,9.35847585386294,0.190807903121137,-9.5032539,-0.17138146,12.612898435767033,-0.10401881260941065,-0.373257989010221,12.411357060886514,9.45884753022589,-15.701037,10.264436161232563
87,1995,11.2378354565739,0.0,9.32672687738242,0.026472468920657,-0.12186236,-0.5456292,11.337866588700146,-0.01551647493381091,-0.08451465719243567,11.719252228625407,9.43019853229886,-11.167975,10.904416966077257
87,1996,11.6157020793741,9.26662618298677,9.86288428409358,0.0462750962168368,-0.18481815,-0.41384363,11.818169943403392,-0.02560322195968193,-0.1768646420696104,11.337866588700146,9.32672687738242,-0.12186236,14.58362841321907
88,1998,11.2313323436456,0.0,8.76967804559256,0.104886866206397,4.3093004,-0.62416053,11.320773882494256,-0.06443926634151836,-0.025002272507139822,11.402746340915247,8.86004503500149,3.7733085,11.570511457914456
88,1999,11.2681128341089,8.33086361322474,9.14313162228273,0.124689493502577,6.9476981,-0.61911911,11.342262111082336,-0.07373880963014379,-0.00041046734329275303,11.320773882494256,8.76967804559256,4.3093004,14.164969005035172
89,1998,16.6428872169489,12.616382664746,14.3470827163469,0.0816571106106163,51.829021,-0.30576655,16.800908427999033,-0.033751705214894984,-0.12426950583523866,16.729877463494415,14.298976598433,49.513428,16.78870015884992
89,1999,16.8549152892887,12.8974257176396,14.432342193011,0.101459737906796,52.674896,-0.31885642,16.996470348416373,-0.04138416938494255,-0.10017088974272848,16.800908427999033,14.3470827163469,51.829021,16.31655838368822
90,1995,12.9520963567758,0.0,8.15473009985262,0.046608939256025,9.6369438,-0.20929417,13.48971008379453,-0.03103049479131721,-0.5065832322274126,13.214050053699507,8.25611410075899,9.6931334,12.945721465937499
90,1996,12.7330046594968,0.0,8.0533783719196,0.046608939256025,9.7655687,-0.20977196,13.277945608581366,-0.03134616148513052,-0.5135947875994352,13.48971008379453,8.15473009985262,9.6369438,13.354948516483695
91,1995,17.0829341822041,12.7963811279758,14.668426208975,-0.0209366802167274,67.246155,-0.10280149,17.443589489797716,0.009096731695381983,-0.3697520392889997,16.885492227150532,14.652170593943,62.067162,18.713175494058582
91,1996,17.3030603852513,13.2643836374248,14.7543903842679,0.0086221220248171,72.330025,-0.37537616,17.397978098658054,-0.0037302837294541655,-0.09118742967730104,17.443589489797716,14.668426208975,67.246155,19.517501216930068
92,1994,17.0004139941774,13.9708034423703,15.951065998724,0.123440000646831,58.239067,-0.52489382,16.891171731263803,-0.04592739267457002,0.1551696555881671,16.564474927309362,15.9318707178937,66.557816,13.78038532600035
92,1995,17.2357430246942,13.9708034423703,15.9629160052605,0.26320194302199,62.324635,-0.46432257,17.142727934902602,-0.0892148986856935,0.18222998847729382,16.891171731263803,15.951065998724,58.239067,17.53365853703982
93,1997,15.2699116887404,11.044824025414,13.0681614359486,0.0874014925254476,50.418362,-0.73744988,15.046223172896882,-0.03954196513821638,0.26323048098173385,15.753026119797408,13.0782802377928,49.447121,15.899490455707392
93,1998,15.269480403495,10.9659198337495,13.0499488014149,0.107204119821628,51.895927,-0.44127801,15.345787021948988,-0.048394902968496016,-0.02791171548549015,15.046223172896882,13.0681614359486,50.418362,15.150573455269065
94,1997,17.9262436851401,14.2596269863831,15.8808433628432,0.0922125821783827,72.993584,-0.22675771,18.143644213419993,-0.036450203523973254,-0.18095032475592066,17.981113072543558,15.7924174762778,71.986839,17.235635780238045
94,1998,17.9392851929739,13.7915077823816,15.8945374011686,0.102162913031551,71.089165,-0.30695,18.072446516126824,-0.039960909481478284,-0.093200413671442,18.143644213419993,15.8808433628432,72.993584,16.38031630978867
95,1998,11.5722592281385,3.71357206670431,8.41405243249672,0.33779631687983,-0.93230873,-0.21903068,12.1023281566902,-0.19873730938069736,-0.3313316191710024,12.148805765279178,8.51871203738551,0.62834209,11.392318760325445
95,1999,11.472051800395,7.4301141385618,8.59947339402997,0.423974013120882,-3.7801139,-0.21498969,11.951011374965425,-0.23211989195581528,-0.2468396826146101,12.1023281566902,8.41405243249672,-0.93230873,12.87043851768675
96,1998,16.9517692068762,13.8184223146832,15.3809719639664,0.110681677788716,63.256805,-0.37700781,17.01727049815557,-0.04343443061529151,-0.022066860664075094,16.911835025313387,15.3003983168613,74.345398,9.681005077774763
96,1999,16.9936228534023,9.77616541396078,15.2708481693021,0.130484305084896,63.256947,-0.41498747,17.021691587827483,-0.05099408213502007,0.022925347709835286,17.01727049815557,15.3809719639664,63.256805,16.84964548713647
