firm_id,year,v_production,v_investment,v_capital,v_material,v_labor,v_m_share
12,1998,15.8533596499094,13.3422632737531,14.3642164776949,-.153692282933778,30.106453,-.32945457
12,1999,15.6710380931154,13.3423916813704,14.5340521048278,.353125319434674,29.72872,-.23194341
13,1998,13.3383810114043,6.21460809842219,11.2180925527642,.0096850737645765,26.352236,-.70747864
13,1999,13.3871432468299,0,11.1066024889986,.0196354046177446,26.287792,-.71647877
14,1998,10.6649193294145,7.64012317269536,9.699619528841151,.0073727913664508,-4.9576974,-.65004867
14,1999,10.5785960197768,8.85580599253656,9.93175911887792,.0369315936079953,-7.6103768,-.67744797
15,1996,10.5548226652816,7.42595365707754,8.225476323446779,.0145404078452116,-5.8981638,-2.1463289
15,1997,10.6250521074576,4.83628190695148,8.156194628378341,.0440992100867559,-4.0073729,-2.3438344
16,1996,10.7539510869265,0,8.738382835095569,.0167901146043063,-12.23293,-.37399563
16,1997,11.1080766056886,0,8.64648310165839,.0655802787737384,-15.482066,-.32206252
17,1994,10.6919449129004,8.85366542803745,8.699548080987981,0,6.2231612,-1.1989852
17,1995,10.8589989975636,0,8.58806163624868,0,10.570187,-1.981338
18,1994,12.3056496619059,7.16394668434255,9.22552450730122,-.0542014171792375,-.10847558,-.21911402
18,1995,12.3695208377319,8.21959545417708,9.43413171342905,-.024642614937693,3.3930233,-.20932886
19,1994,9.89123757375873,6.44094654063292,8.831434426053271,.219195425232986,-13.360915,-.4427205
19,1995,11.2032820353312,0,8.71961144990931,.219195425232986,-1.1070378,-.72381419
20,1995,11.3728239649519,0,9.641414745590771,.0164975071116043,-3.3556206,-.37062413
20,1996,11.5233212411523,0,9.581027682548401,.0460563093531488,1.5949277,-.32885325
21,1998,16.2075628197933,13.4274157095786,12.9272643756334,.0115759375723958,48.766651,-.50607312
21,1999,16.3347176437601,13.117163883433,13.5727922908801,.0313785648685754,44.073963,-.52629423
22,1993,16.1434839565558,10.6681178347179,13.1182286411515,.0186491507942246,38.025013,-.44110781
22,1994,16.1251771785364,12.2116321627354,13.3642856594625,.0578698639475057,31.078365,-.37771335
23,1992,12.1333245175998,0,8.863955163803929,.0338382991399114,-.64908165,-.32671502
23,1993,11.982929094216,0,8.750635527717909,.0826284633093435,.23285662,-.28029278
24,1998,11.5918388078787,7.8578675593318,9.35986321701875,.160790338969988,-3.1699188,-.4611167
24,1999,11.4453600013802,8.793156870913821,9.681162416228981,.20958050313942,.45705652,-.2642701
25,1993,11.8239998776275,11.3437965019623,11.7102423609106,-.0928971613171556,15.166368,-1.5026702
25,1994,11.7588335156945,9.204020443231361,11.6788576128053,-.0159361201810272,18.348186,-.51913983
26,1998,11.9333424783222,5.52146091786225,9.22914249893878,.160110964190129,10.516911,-.54384661
26,1999,12.2233976776015,10.0815500524097,10.2766980279149,.160110964190129,3.9212577,-.23214312
27,1994,15.541016327533,11.5604576954155,13.284393957679,.0447347234613565,37.883335,-.49938029
27,1995,15.6797537776946,10.5159668300286,13.2422338328832,.0742935257029008,39.549519,-.47083694
28,1994,14.5404434466594,11.9183905730784,13.0967203883493,-.0199948673333519,13.569333,-.92981458
28,1995,14.5976113521975,12.6362336182559,13.4783183021915,.102222765390897,18.041718,-.8533293
29,1997,17.1504633979282,14.0828072533542,15.6280860460625,.0409973839406111,67.581421,-.29176176
29,1998,17.6118994836001,13.943555427107,15.7009453713808,.0509477147937792,71.421509,-.28881612
30,1998,15.5288572089699,12.3084577390065,14.8314897980318,.0242544422900465,40.131618,-.60664457
30,1999,15.67775743227,15.7783746026589,15.9618191966059,.0440570695862263,33.888432,-.40202597
31,1995,15.99028094317,0,12.6955157846824,.281029952034791,25.87323,-.065996222
31,1996,16.3828342779167,0,12.6377807085422,-.0474741149372452,29.22517,-.1649026
32,1998,11.0978717333348,7.9035962896143,8.493945035096431,.130321971886125,-5.4482341,-.39052641
32,1999,11.1874240087009,5.45958551414416,8.42461727011783,.169542685039406,-4.4570217,-.44534448
33,1992,13.8623772081786,9.921278353544681,12.3703634543223,.221003162538218,12.596059,-.21396573
33,1993,13.8429544838068,11.2596705837992,12.5583546044241,.0817410952047109,-4.493535,-.16900454
34,1998,10.5644801960458,9.17305378719017,9.08856814004627,.149635309306629,3.4704595,-.88401181
34,1999,10.5273542828022,9.00981411052738,9.59665663902336,.159585640159797,3.7714641,-1.2878571
35,1993,10.9497950243893,10.1658518170036,10.4729093893466,-.0724596037514119,2.6926546,-.51669073
35,1994,11.1842567391029,0,10.3694266828859,-.0236694395819799,5.6099896,-.47899467
36,1992,11.6583256206153,8.34283980427146,8.977083351502481,-.131189800388566,8.4498796,-.42173037
36,1993,11.1965545696574,6.68461172766793,8.965309020903939,-.121239469535398,8.4974794,-.59464705
37,1996,17.4018872342708,13.8116330501378,15.7590736691655,.0379659806594322,85.881409,-.57551426
37,1997,17.4035668144721,13.518283072669,15.7432274953476,-.0673945349983941,87.469322,-.57968277
38,1993,15.7274440176443,0,13.483680549509,.0558515182912839,52.267353,-.28663269
38,1994,15.0446401980338,8.549466751966531,13.3622817611804,.123510166765099,59.249596,-.16744556
39,1995,17.0625655173096,13.1346989800454,14.9611130744275,.0588449721058457,59.982613,-.49819386
39,1996,17.0942550565292,12.8076526325646,14.9642781737808,.0786475994020254,60.919888,-.51342559
40,1994,17.1644200783788,13.8912198901135,17.1712016157467,-.0124760049123354,51.723061,-.54260319
40,1995,17.2272818177317,13.4174033142593,17.1084481362038,.017082797329209,55.3731,-.53069967
41,1995,13.2630825880278,8.919453168575449,11.416459717755,.013351494560073,5.8747172,-.084446564
41,1996,13.1071425515752,7.60090245954208,11.3370840665236,-.0068512127574465,8.6860209,-.023873832
42,1994,16.3131163590286,11.486324783173,15.2642961741269,.0176060917897465,48.415855,-.38758957
42,1995,16.2716673061202,12.1620685100321,15.2386441208043,.0663962559591785,51.739967,-.2708286
43,1996,15.4768754898428,12.449677430741,13.8120996474172,-.0024958851609327,28.106941,-.43908128
43,1997,15.524631571895,12.0717237760053,13.8526428418665,-.0125462210144341,30.55106,-.4460654
44,1998,15.3638341858885,11.9399302529164,13.8101562492023,-.0054923791461137,36.952187,-.58671981
44,1999,15.1113405610308,11.5549691129679,13.7915766125132,-.0780630719809492,36.108727,-.49091962
45,1995,16.8927079665567,12.9684333399004,14.0323908559931,.0758680456429648,23.208429,-.12121493
45,1996,16.8164292087291,8.911125383710679,13.9093409160997,.0245747512554142,24.579306,-.12983693
46,1995,11.5550074653496,0,8.46356032024674,.0361078555823137,-3.4072084,-.25900742
46,1996,11.7704163352578,0,8.35693053814123,.0361078555823137,-6.3141499,-.24119438
47,1994,10.910022928753,0,8.58621539580631,-.0087182952350257,-7.3830214,-.90661085
47,1995,10.6157795810777,0,8.52581590870712,.0110843320611541,-.6453566,-.27202943
48,1998,14.9319922338746,10.8780471925343,12.1546998743002,.0443393542569478,49.358963,-.12519072
48,1999,14.503910488141,11.3025994173666,12.3859913177078,.0443393542569478,51.81881,-.16981509
49,1995,16.6328342706265,12.8883282273833,14.355741496465,.0667816397325146,41.790905,-.3423776
49,1996,16.6727578540707,12.4784976688738,14.3803894429031,.0767319705856828,44.246689,-.43648353
50,1995,16.2045988889051,11.6701172302917,14.2475324911579,.0523572411032262,50.106071,-.50194639
50,1996,16.1012494768149,12.0796757418063,14.2164798416487,.0523572411032262,47.987991,-.39576033
51,1998,17.5215920471425,13.231531634405,15.0494507412471,.101371690168242,65.962326,-.001
51,1999,17.5988216294564,13.2315280480804,15.0741989932974,.11132202102141,68.356483,-.001
52,1997,15.8969787054107,13.2516374705762,14.2191717733692,.0810148729621824,38.384525,-.26176143
52,1998,15.8808292132791,11.5909785022541,14.1732719914594,.0401928784419273,42.834061,-.24807242
53,1997,11.8304518305276,7.96554557312999,8.37914877325159,.0761206557987884,1.1020395,-.28590995
53,1998,12.4205512405533,10.0562086395538,10.0668471285916,.124910819968221,7.7010474,-.30254841
54,1993,11.1509658289131,0,8.5918738566928,-.0195306953582642,-.55048394,-.51118803
54,1994,11.4523495896659,0,8.49699048409872,.0666470008827882,-2.3888297,-.38746825
55,1993,14.0812857519354,12.9159417324427,13.6640229124448,-.0861776962410522,36.940063,-.48216006
55,1994,14.140217286008,13.1820143489065,14.0331392503601,.0793367422365212,43.547955,-.19057977
56,1994,10.9508470479856,8.45914025996762,8.788593431293741,-.0123458485811505,9.7016211,-1.0285478
56,1995,11.073214800659,0,8.676757761087581,.272833093652512,10.679798,-.89891845
57,1992,12.6074404425403,7.56112158953024,11.367377012994,0,14.233866,-.37679511
57,1993,12.6689663492299,7.88004820097158,11.3077249698839,0,13.088757,-.20415978
58,1992,11.5445401469202,7.60090245954208,8.317521996287169,.0018084879114478,5.5225716,-.29254609
58,1993,11.745998448396,7.82404601085629,8.705679043178041,.0600773960354234,6.8320694,-.63670456
59,1997,14.7898891494847,11.6151300057743,12.7305032010814,-.184107469084484,33.825382,-.46165639
59,1998,14.8418745238818,11.9073431072594,12.9618393978465,-.164304841788304,35.619225,-.32788092
60,1997,13.7586743416234,0,12.6073091590542,.0476918094511585,13.014774,-.1975918
60,1998,13.8030654274433,8.93748122841604,12.5371543076477,.0068698149309033,13.093259,-.16961764
61,1993,12.5540255414023,9.054504940418051,9.272761027017751,-.0198804771297147,9.4316587,-.44819313
61,1994,12.5579472250805,6.96979066990159,9.269316577076481,.0934482081772887,6.2487164,-.1401353
62,1992,12.8990074317263,0,8.981115869095969,.0149847165310441,-3.4165847,-.28789589
62,1993,12.9595208150832,0,8.864181369765429,.101162412772097,2.5157111,-.31234387
63,1996,15.3925878279131,11.5744155944797,12.9332847227576,.0851104484478987,35.20232,-.43390357
63,1997,15.5492491774986,11.9260941574634,13.1091618190342,.104913075744078,36.899994,-.44646454
64,1997,11.944899342994,10.2383155810449,11.2832279834986,.0269469558156076,11.779204,-.86462444
64,1998,12.1108598341827,9.257891673834409,11.2884885776575,.0467495831117871,14.875664,-.99427491
64,1999,12.0647362521202,7.83002808253384,11.2056717785366,.0763083853533316,17.892584,-.94371784
65,1996,13.0880057898656,8.69951474821019,9.586397266503759,.0372275564395388,6.0484476,-.14546876
65,1997,13.02909760704,9.635608107380531,10.1625733718473,.0570301837357185,6.9030938,-.12292941
65,1998,13.2012169896767,8.78996465113226,10.2606513769533,.0669805145888867,9.0793724,-.26948592
66,1997,14.1462216016501,0,11.9456937588952,.0435106834261831,-3.4141374,-.094545163
66,1998,15.1237980600351,10.5134976594732,12.0353578687019,.0435106834261831,10.688643,-.27685368
66,1999,15.2969048060309,10.7452271371459,12.1513022604315,.0435106834261831,6.3749676,-.38434401
67,1997,11.346644553989,0,9.98656411495322,.0621709368495087,-3.2649052,-.46119124
67,1998,11.523903086963,9.47270463644367,10.320423287407,.0819735641456883,-1.6588424,-.45451882
67,1999,11.5892668638412,9.31695010703444,10.5021866815524,.111532366387233,-6.1097374,-.44924039
68,1994,15.7745354542779,11.9194033933361,15.1933738523146,.0310066915054438,54.977108,-.85901171
68,1995,15.9031132055279,11.7931296475661,15.1426080260153,.0702274046587251,51.470497,-.87026286
68,1996,15.7557564140951,11.4411179217229,15.0832562935636,.0900300319549048,46.37188,-1.0125334
69,1996,13.8791638783959,0,12.7399353659344,.147115263346533,17.602489,-.24217333
69,1997,13.9589462947136,0,12.635907061939,.147115263346533,19.41309,-.22948802
69,1998,13.745827236341,0,12.5318789167214,.147115263346533,18.938486,-.71387082
70,1997,16.0296936755982,11.088506868945,13.851697539388,-.013963882034637,29.274265,-.12629494
70,1998,16.3289120672429,12.0715693521917,13.8725195217482,-.0444230895193457,35.991104,-.1247901
70,1999,16.2325383095786,12.3825228328522,13.9378787988156,-.0748822970040544,39.185371,-.15648742
71,1995,14.1562377646453,10.9441882025852,11.941405030386,.0942619371136851,27.891752,-.61853045
71,1996,14.0952592631344,10.4718365235458,12.0303367555496,.12382073935523,26.568695,-.69649243
71,1997,14.0542039370087,11.1152797059142,12.2412790621658,.153379541596774,25.497992,-.73001033
72,1997,13.0672576295842,8.145549631783579,12.7006896159317,-.0137110926964796,37.424034,-1.0862536
72,1998,13.2285275415843,6.97354301952014,12.5881268443153,.0060915345997002,38.38961,-1.2027816
72,1999,13.0355806864522,8.37839078853578,12.4863342543145,-.0039588012538012,37.339039,-.87827569
73,1995,15.1757719836623,11.0821425488778,13.1907843520561,.210345131740625,8.7241468,-.511527
73,1996,15.1353405123732,11.5525787768469,13.2576148149032,.210345131740625,13.53533,-.47056663
73,1997,15.1552449607815,11.7449573973298,13.3429255197475,.220295462593793,12.792477,-.34144416
74,1997,14.3764789202557,10.7228267583338,12.8860684749336,.159290915845717,19.52825,-.059126869
74,1998,14.4525731220757,11.0113238357318,12.9158468281865,.236251956981846,21.792248,-.037761126
74,1999,14.5323756315767,10.5588809434842,12.8959379466102,.340611972306089,18.275681,-.044444054
75,1997,12.5058838862759,8.987196820661969,10.4335450525156,.120601903703959,8.8117542,-1.0773575
75,1998,12.4430532555492,0,10.3076418018442,.0372202947649075,11.658107,-.56426179
75,1999,12.4827704861553,10.3851726865557,10.8871939127029,.0667790970064519,10.799399,-.5904271
76,1995,13.2953492062345,9.18296917518005,12.0044600065785,.240140790357825,21.007248,-.20021439
76,1996,13.3049443082246,7.41397029019044,11.9532769063641,.30779943883164,19.14852,-.25644302
76,1997,13.3972986621409,8.807621489536039,12.2548532858447,.30779943883164,22.680799,-.21241228
77,1995,14.0066923264709,6.82979373751242,12.982542763308,-.0199333377074502,31.93795,-.53949857
77,1996,14.0811731909067,4.36944785246702,12.8574963837211,-.0001307104112705,25.726223,-.57012665
77,1997,13.9750181111225,0,12.7322731674747,.0196719168849092,26.79846,-.5863902
78,1994,14.199853030237,7.4500795698075,13.4039468410884,.0336089845221993,24.729675,-.58156997
78,1995,14.0912961271977,7.91571319938212,13.2946133859986,.053411611818379,42.225037,-.48217317
78,1996,13.2431205036306,9.81640344562901,13.2104409191716,.0732142391145589,32.725517,-.52827471
79,1994,14.7428856911586,12.1504172192853,15.1735188126217,.0842856111981403,41.47702,-.24421421
79,1995,14.8354352650005,10.1115174660403,15.0756430192051,.161246652334269,33.773701,-.28968066
79,1996,14.5217164755139,0,14.9716149436828,.161246652334269,30.418768,-.50920624
80,1993,11.5744306661668,8.493105395887151,9.556869015861039,.000838947288278,-2.4523554,-.3785893
80,1994,11.7238457052656,8.012349639327789,9.65882665463454,.0496291114577102,-3.4186082,-.50508165
80,1995,11.6343931807795,7.10496544826984,9.639137818327431,.117287759931525,.23197725,-.58131909
81,1996,12.5940301160191,9.104535313079211,10.3993447056198,.129872559310038,7.060204,-.21974899
81,1997,12.0527107939502,0,10.3642359842675,.17866272347947,10.837681,-.19851449
81,1998,12.0065315929843,8.69951474821019,10.4818437791953,.15846001616195,8.2106295,-.18677273
82,1995,12.2591465131762,6.19236248947487,12.3610264313529,.0370770627656981,85.091476,-2.0768421
82,1996,15.2172487854063,12.9588156836159,13.2566192325425,.0568796900618777,56.069405,-.06400051
82,1997,15.8493413626915,12.6399664677326,13.554026306172,.0668300209150459,36.106148,-.42144671
83,1997,11.0991025112991,8.69533937679971,9.86530789729396,.0994843346044652,6.8367758,-.59667027
83,1998,11.1930356175256,5.97635090929793,9.7807604400491,.109434665457633,2.8690524,-.62373382
83,1999,11.2984953981007,9.081256218564651,10.0562086395538,.109434665457633,6.021297,-1.0407254
84,1994,16.5742016785286,13.3384049694008,15.4068644762059,-.0253233807763378,57.977482,-.070908293
84,1995,16.4836671144326,13.1254785203045,15.4250005490423,.205788340187049,55.012012,-.29758358
84,1996,16.3553976271356,12.7663710575676,15.4136169707706,.111477660715807,59.552631,-.48286232
85,1993,15.2121553715284,13.2073127966862,15.1631820931607,-.0932571856105009,46.538761,-1.009531
85,1994,15.2355269819055,12.4849611678,15.153045044456,-.0349882774865251,47.891495,-1.0636206
85,1995,15.1795414633325,12.8558581509762,15.1683230293381,.0419727636496033,48.812473,-1.0026314
86,1996,11.8996199048723,0,9.559221019148969,.0837488308277287,-18.41889,-.46145377
86,1997,12.1503968988604,0,9.45884753022589,.142017738951705,-15.701037,-.36871114
86,1998,12.1356216341474,0,9.35847585386294,.190807903121137,-9.5032539,-.17138146
87,1994,11.196732313686,9.759155181646211,9.43019853229886,.0165221380674891,-11.167975,-.10123762
87,1995,11.2378354565739,0,9.32672687738242,.026472468920657,-.12186236,-.5456292
87,1996,11.6157020793741,9.266626182986769,9.86288428409358,.0462750962168368,-.18481815,-.41384363
88,1997,11.2110976607224,8.1789193328484,8.860045035001489,.104886866206397,3.7733085,-.51404446
88,1998,11.2313323436456,0,8.76967804559256,.104886866206397,4.3093004,-.62416053
88,1999,11.2681128341089,8.330863613224739,9.143131622282731,.124689493502577,6.9476981,-.61911911
89,1997,16.6017880381349,12.3236156523819,14.298976598433,.0717067797574481,49.513428,-.33485055
89,1998,16.6428872169489,12.616382664746,14.3470827163469,.0816571106106163,51.829021,-.30576655
89,1999,16.8549152892887,12.8974257176396,14.432342193011,.101459737906796,52.674896,-.31885642
90,1994,12.8139254919928,6.5510803350434,8.256114100758991,-.0116599688679509,9.6931334,-.30988857
90,1995,12.9520963567758,0,8.154730099852619,.046608939256025,9.6369438,-.20929417
90,1996,12.7330046594968,0,8.053378371919599,.046608939256025,9.7655687,-.20977196
91,1994,16.8688283720777,11.5642077592973,14.652170593943,-.0407393075129071,62.067162,-.43994507
91,1995,17.0829341822041,12.7963811279758,14.668426208975,-.0209366802167274,67.246155,-.10280149
91,1996,17.3030603852513,13.2643836374248,14.7543903842679,.0086221220248171,72.330025,-.37537616
92,1993,16.785576675363,13.0794558763931,15.9318707178937,-.107671720316556,66.557816,-.64625353
92,1994,17.0004139941774,13.9708034423703,15.951065998724,.123440000646831,58.239067,-.52489382
92,1995,17.2357430246942,13.9708034423703,15.9629160052605,.26320194302199,62.324635,-.46432257
93,1996,15.5779621136065,11.4954333663457,13.0782802377928,.0874014925254476,49.447121,-.33690175
93,1997,15.2699116887404,11.044824025414,13.0681614359486,.0874014925254476,50.418362,-.73744988
93,1998,15.269480403495,10.9659198337495,13.0499488014149,.107204119821628,51.895927,-.44127801
94,1996,17.9186536564968,14.158978978404,15.7924174762778,.0724099548822028,71.986839,-.38409141
94,1997,17.9262436851401,14.2596269863831,15.8808433628432,.0922125821783827,72.993584,-.22675771
94,1998,17.9392851929739,13.7915077823816,15.8945374011686,.102162913031551,71.089165,-.30695
95,1997,11.6331195719605,8.3170334764924,8.518712037385511,.251618620638777,.62834209,-.23299389
95,1998,11.5722592281385,3.71357206670431,8.414052432496719,.33779631687983,-.93230873,-.21903068
95,1999,11.472051800395,7.4301141385618,8.599473394029969,.423974013120882,-3.7801139,-.21498969
96,1997,16.7985770792734,13.9639771137232,15.3003983168613,.0811228755471716,74.345398,-.3491407
96,1998,16.9517692068762,13.8184223146832,15.3809719639664,.110681677788716,63.256805,-.37700781
96,1999,16.9936228534023,9.776165413960779,15.2708481693021,.130484305084896,63.256947,-.41498747
97,1997,16.6123029273126,12.5426341638799,14.1731053487142,.0708702911550572,15.172121,-.17492618
97,1998,16.6820124720739,13.3042431699682,14.3987036329129,.385681030995091,15.744803,-.069476269
97,1999,16.6185079248498,12.7448353689391,14.4569344043144,.424901744148372,11.615309,-.1542459
98,1997,12.9289851157763,10.0087930666814,10.7774697688983,.272717331983892,2.319386,-.32917807
98,1998,13.4221938870368,8.415160465851089,10.7975653947641,.330986240107868,7.449471,-.19024917
98,1999,13.7372267440176,9.52281261323518,10.9585780248872,.350788867404047,7.0766282,-.1392988
99,1996,16.2666762802723,13.2766129094884,13.8634226224313,-.0026498725623039,42.434277,-.47235501
99,1997,16.458551144856,13.7259862079193,14.3521067302121,.0269089296792404,48.509754,-.32008088
99,1998,16.6700942759234,14.5243809779894,14.9898224752382,.0269089296792404,45.915966,-.30038565
100,1995,18.9626182893588,16.3345546704876,17.0208244623136,.168484139220433,64.562943,-.39843148
100,1996,19.1962625882006,14.9785435483295,17.0280772379683,.0406507677105486,63.629784,-.3915796
100,1997,19.460676329598,14.5327740875457,16.9933175828583,.0989196758345244,67.164558,-.19972713
101,1997,15.9555252516623,12.6796511273694,14.7261780289006,.0621658227240233,45.640068,-.28254271
101,1998,16.1235416943569,12.8603334570376,14.7437925464859,.0721161535771915,46.498661,-.30229658
101,1999,16.3211177051096,13.6022987729745,14.6221178884037,.101674955818736,47.447083,-.26380676
102,1993,11.4556464955535,0,8.57934135793117,-.0331515471028817,4.3988276,-.67359757
102,1994,11.1460321731894,0,8.47795327807863,.071208468221361,3.8344736,-.33222762
102,1995,11.3515783242659,0,8.37659690106959,.119998632390793,-.74252498,-.4088912
103,1997,16.283467310974,14.0895456829871,15.2978657261882,.0390634605608535,24.634468,-.22870748
103,1998,16.476917029752,13.9919054198807,15.4220367755261,-.0017585339594016,27.772949,-.27655575
103,1999,16.838872850977,14.6985691692162,15.6913165243775,-.0017585339594016,28.783512,-.20326355
104,1996,16.4460091247302,15.6748317862373,16.4845019661368,.0677021321702302,47.965946,-.22793435
104,1997,16.690862915806,12.4799093111599,16.4327305651229,.0677021321702302,54.638233,-.24771456
104,1998,16.6664785999318,13.2780705595389,16.377117366096,.0875047594664098,53.184845,-.33013844
105,1994,15.3997343047877,14.3989985523626,13.4730358826981,.164578960597287,27.124046,-.14302154
105,1995,15.3937448850194,11.6692110072133,13.4990069740719,.113285666209737,25.714586,-.037251458
105,1996,15.3829870565793,11.5005289446337,13.4969667227865,-.0145477053001481,39.522335,-.23511021
106,1997,16.5181525426587,11.7564910595461,14.3155987614034,.0011097653786068,38.855484,-.14285263
106,1998,16.713715824851,11.8574367304081,14.2655162420905,-.0607656383394806,38.998051,-.16868147
106,1999,16.7071765467136,12.1772049544163,14.248058590322,-.133336331174316,44.845592,-.20873494
107,1997,15.302480883081,9.00773447187952,14.5205623466518,.0623332587744003,51.93755,-.30465174
107,1998,15.0354865535857,8.595449689382001,14.4216795064398,.0821358860705801,49.640144,-.78982961
107,1999,15.1700535607677,9.6274046159277,14.3279408735234,.10193851336676,45.931423,-.52887541
108,1997,11.5168432021337,0,9.508992057616551,.0388942715240837,3.1109033,-.50111639
108,1998,11.5250961839271,5.72031177660741,9.468217661935761,.0488446023772519,5.4584918,-.49947688
108,1999,11.7770792481698,9.81623978397185,10.2220758200588,.0587949332304199,8.6624336,-.87974226
109,1995,16.244328286957,11.3328653491899,13.8628193397141,-.0052387657066787,33.807518,-.22445323
109,1996,16.2780116007053,11.2582396456461,13.8361746768151,.0339819474466025,35.582951,-.19888395
109,1997,16.3468480319492,8.44741429680832,13.7464220747638,.0537845747427823,37.193909,-.19347145
110,1995,17.2786697573488,12.8013892226851,15.0196416797573,-.0069063866343664,91.198433,-.22538814
110,1996,16.9638361568743,12.778951517199,14.8876817755456,.0030439442188016,86.518982,-.33597654
110,1997,16.7355270894885,12.6836041193216,14.8865283635188,.0030439442188016,60.522202,-.38061041
111,1993,15.2559123581052,10.2076948285701,13.009250444821,-.0051797647721884,47.423508,-.69791406
111,1994,15.2671486956908,10.616951933859,12.9883386059456,.0146228625239914,46.421547,-.4321872
111,1995,15.2875820676853,9.897720957641789,12.9218090085093,.0344254898201712,46.169247,-.47747877
112,1997,12.7488979095566,8.558335134747409,9.77397094700054,.0348135475839516,4.9268608,-.31832695
112,1998,12.974772288445,9.42432208149801,10.1681108020361,.0836037117533837,7.1148343,-.36075509
112,1999,13.1151898262251,9.721425961948031,10.5220108586569,.113162513994928,9.357811,-.31416497
113,1997,17.7976651090564,14.5801389781203,16.9964725887283,.321776397280926,61.512909,-.36482376
113,1998,17.823528166634,14.8056066161995,16.9864012945025,.2164158816231,70.074333,-.3828229
113,1999,17.6656433429088,14.9695575535205,16.9934945192048,.236218508919279,72.259735,-.50441545
114,1996,10.4590215154918,7.76259604854007,8.422156974080769,.0392701829466406,-8.5524473,-.82410252
114,1997,10.9625700561506,0,8.310660905907231,.078490896099922,-.9293794,-.73916489
114,1998,10.7347641096884,0,8.199161871069711,.0982935233961017,.8420102,-.81802362
114,1999,10.7277578014057,5.99146454710798,8.185517433278569,.137514236549383,1.3210469,-.971901
115,1996,12.096048832456,8.85366542803745,10.7008325731084,.0217997892770135,8.5416622,-.32086429
115,1997,11.9828820227479,0,10.6017864402357,.0513585915185579,8.287322,-.28250241
115,1998,11.9068593100099,8.366835309827669,10.597546817021,.0513585915185579,3.3919597,-.22293504
115,1999,11.8964995045107,7.99023818572036,10.5643516985009,.10014875568799,10.407652,-.38774359
116,1996,15.5364114542766,10.0647557001323,12.0214380156441,.0295996466346921,36.839622,-.33144557
116,1997,15.1263874526669,9.980448593672261,12.0207383550081,.0688203597879733,33.587704,-.54245967
116,1998,15.5546699247817,12.0844811167619,12.6018351687603,.0886229870841532,38.53899,-.51571548
116,1999,15.6861524771834,10.4968143978139,12.5921255501169,.0886229870841532,44.233273,-.35595262
117,1996,14.3279080407187,9.474856166396121,13.1686192854386,.0313049986356128,30.224604,-.33246428
117,1997,14.2880261094241,11.6332120308446,13.231453449612,.0800951628050447,31.342812,-.33099949
117,1998,14.3093517115902,11.4328210887286,13.2530299954779,.0998977901012245,31.173635,-.32091108
117,1999,14.8737865485609,11.2829461026467,13.2519242479282,.129456592342769,32.261738,-.29109576
118,1996,16.1321982680154,13.6126719587404,14.9228556379051,.0812254759910984,39.074154,-.47673282
118,1997,16.2103436325637,13.1868262706822,14.9661291984008,.12044618914438,40.097637,-.36599308
118,1998,16.1981674661712,13.1460779508947,14.99703199598,.159666902297661,39.411087,-.27439871
