firm_id,year,v_production,v_investment,v_capital,v_material,v_labor
73,1996,15.1353405123732,11.5525787768469,13.2576148149032,14.4836421350919,13.53533
73,1997,15.1552449607815,11.7449573973298,13.3429255197475,14.6227187043787,12.792477
74,1997,14.3764789202557,10.7228267583338,12.8860684749336,14.2431331481506,19.52825
74,1998,14.4525731220757,11.0113238357318,12.9158468281865,14.270607665901,21.792248
74,1999,14.5323756315767,10.5588809434842,12.8959379466102,14.258188983871,18.275681
75,1997,12.5058838862759,8.987196820661969,10.4335450525156,11.2814478649203,8.8117542
75,1998,12.4430532555492,0,10.3076418018442,11.8150945763186,11.658107
75,1999,12.4827704861553,10.3851726865557,10.8871939127029,11.8478778480827,10.799399
76,1995,13.2953492062345,9.18296917518005,12.0044600065785,12.8845538674993,21.007248
76,1996,13.3049443082246,7.41397029019044,11.9532769063641,12.8190518528032,19.14852
76,1997,13.3972986621409,8.807621489536039,12.2548532858447,12.9752395702404,22.680799
77,1995,14.0066923264709,6.82979373751242,12.982542763308,13.4850761622541,31.93795
77,1996,14.0811731909067,4.36944785246702,12.8574963837211,13.574914026104,25.726223
77,1997,13.9750181111225,0,12.7322731674747,13.4326928060103,26.79846
78,1994,14.199853030237,7.4500795698075,13.4039468410884,13.6060673284636,24.729675
78,1995,14.0912961271977,7.91571319938212,13.2946133859986,13.5771046206859,42.225037
78,1996,13.2431205036306,9.81640344562901,13.2104409191716,12.6630247861257,32.725517
79,1994,14.7428856911586,12.1504172192853,15.1735188126217,14.3363613420034,41.47702
79,1995,14.8354352650005,10.1115174660403,15.0756430192051,14.3552735954954,33.773701
79,1996,14.5217164755139,0,14.9716149436828,13.8220291988629,30.418768
80,1993,11.5744306661668,8.493105395887151,9.556869015861039,11.2075837674998,-2.4523554
80,1994,11.7238457052656,8.012349639327789,9.65882665463454,11.2305064251465,-3.4186082
80,1995,11.6343931807795,7.10496544826984,9.639137818327431,11.0267166541112,.23197725
81,1996,12.5940301160191,9.104535313079211,10.3993447056198,12.2195165732748,7.060204
81,1997,12.0527107939502,0,10.3642359842675,11.6506415942645,10.837681
81,1998,12.0065315929843,8.69951474821019,10.4818437791953,11.6059476407938,8.2106295
82,1995,12.2591465131762,6.19236248947487,12.3610264313529,10.15982609407,85.091476
82,1996,15.2172487854063,12.9588156836159,13.2566192325425,15.1109673826586,56.069405
82,1997,15.8493413626915,12.6399664677326,13.554026306172,15.3756634321775,36.106148
83,1997,11.0991025112991,8.69533937679971,9.86530789729396,10.4557292661908,6.8367758
83,1998,11.1930356175256,5.97635090929793,9.7807604400491,10.512648492092,2.8690524
83,1999,11.2984953981007,9.081256218564651,10.0562086395538,10.2011167165504,6.021297
84,1994,16.5742016785286,13.3384049694008,15.4068644762059,16.5281556480664,57.977482
84,1995,16.4836671144326,13.1254785203045,15.4250005490423,16.2747399970527,55.012012
84,1996,16.3553976271356,12.7663710575676,15.4136169707706,15.9501419200238,59.552631
85,1993,15.2121553715284,13.2073127966862,15.1631820931607,14.2700642914308,46.538761
85,1994,15.2355269819055,12.4849611678,15.153045044456,14.2298677130243,47.891495
85,1995,15.1795414633325,12.8558581509762,15.1683230293381,14.2067004266351,48.812473
86,1996,11.8996199048723,0,9.559221019148969,11.3823260876978,-18.41889
86,1997,12.1503968988604,0,9.45884753022589,11.667576794178,-15.701037
86,1998,12.1356216341474,0,9.35847585386294,11.8013410572038,-9.5032539
87,1994,11.196732313686,9.759155181646211,9.43019853229886,11.0836416635619,-11.167975
87,1995,11.2378354565739,0,9.32672687738242,10.6999617017103,-.12186236
87,1996,11.6157020793741,9.266626182986769,9.86288428409358,11.209613886416,-.18481815
88,1997,11.2110976607224,8.1789193328484,8.860045035001489,10.7148914182039,3.7733085
88,1998,11.2313323436456,0,8.76967804559256,10.6349603709628,4.3093004
88,1999,11.2681128341089,8.330863613224739,9.143131622282731,10.6767822439251,6.9476981
89,1997,16.6017880381349,12.3236156523819,14.298976598433,16.2433977065934,49.513428
89,1998,16.6428872169489,12.616382664746,14.3470827163469,16.3175334399351,51.829021
89,1999,16.8549152892887,12.8974257176396,14.432342193011,16.5105719269632,52.674896
90,1994,12.8139254919928,6.5510803350434,8.256114100758991,12.5098349032834,9.6931334
90,1995,12.9520963567758,0,8.154730099852619,12.7101338870239,9.6369438
90,1996,12.7330046594968,0,8.053378371919599,12.4905643990935,9.7655687
91,1994,16.8688283720777,11.5642077592973,14.652170593943,16.4748923661534,62.067162
91,1995,17.0829341822041,12.7963811279758,14.668426208975,16.9942665579846,67.246155
91,1996,17.3030603852513,13.2643836374248,14.7543903842679,16.9122592911635,72.330025
92,1993,16.785576675363,13.0794558763931,15.9318707178937,16.2577504171279,66.557816
92,1994,17.0004139941774,13.9708034423703,15.951065998724,16.2891891977124,58.239067
92,1995,17.2357430246942,13.9708034423703,15.9629160052605,16.471969451545,62.324635
93,1996,15.5779621136065,11.4954333663457,13.0782802377928,15.1997045919698,49.447121
93,1997,15.2699116887404,11.044824025414,13.0681614359486,14.5109086324507,50.418362
93,1998,15.269480403495,10.9659198337495,13.0499488014149,14.7868466232091,51.895927
94,1996,17.9186536564968,14.158978978404,15.7924174762778,17.4650721246611,71.986839
94,1997,17.9262436851401,14.2596269863831,15.8808433628432,17.6378083850585,72.993584
94,1998,17.9392851929739,13.7915077823816,15.8945374011686,17.6094974348046,71.089165
95,1997,11.6331195719605,8.3170334764924,8.518712037385511,11.2780361262853,.62834209
95,1998,11.5722592281385,3.71357206670431,8.414052432496719,11.1706290377655,-.93230873
95,1999,11.472051800395,7.4301141385618,8.599473394029969,11.0197835650481,-3.7801139
96,1997,16.7985770792734,13.9639771137232,15.3003983168613,16.3774866194373,74.345398
96,1998,16.9517692068762,13.8184223146832,15.3809719639664,16.4930554415579,63.256805
96,1999,16.9936228534023,9.776165413960779,15.2708481693021,16.4969294338782,63.256947
97,1997,16.6123029273126,12.5426341638799,14.1731053487142,16.402224830921,15.172121
97,1998,16.6820124720739,13.3042431699682,14.3987036329129,16.3302321955302,15.744803
97,1999,16.6185079248498,12.7448353689391,14.4569344043144,16.2103959578847,11.615309
98,1997,12.9289851157763,10.0087930666814,10.7774697688983,12.3522268196262,2.319386
98,1998,13.4221938870368,8.415160465851089,10.7975653947641,12.9140229969026,7.449471
98,1999,13.7372267440176,9.52281261323518,10.9585780248872,13.2602036033692,7.0766282
99,1996,16.2666762802723,13.2766129094884,13.8634226224313,15.8152558324189,42.434277
99,1997,16.458551144856,13.7259862079193,14.3521067302121,16.1298460268726,48.509754
99,1998,16.6700942759234,14.5243809779894,14.9898224752382,16.3316555593039,45.915966
100,1995,18.9626182893588,16.3345546704876,17.0208244623136,18.2764353777673,64.562943
100,1996,19.1962625882006,14.9785435483295,17.0280772379683,18.2765956043775,63.629784
100,1997,19.460676329598,14.5327740875457,16.9933175828583,18.6105875679627,67.164558
101,1997,15.9555252516623,12.6796511273694,14.7261780289006,15.5881407051588,45.640068
101,1998,16.1235416943569,12.8603334570376,14.7437925464859,15.7264529284779,46.498661
101,1999,16.3211177051096,13.6022987729745,14.6221178884037,15.9329599526348,47.447083
102,1993,11.4556464955535,0,8.57934135793117,10.8278376391014,4.3988276
102,1994,11.1460321731894,0,8.47795327807863,10.8040234443739,3.8344736
102,1995,11.3515783242659,0,8.37659690106959,10.8841158447377,-.74252498
103,1997,16.283467310974,14.0895456829871,15.2978657261882,16.1304594458118,24.634468
103,1998,16.476917029752,13.9919054198807,15.4220367755261,16.3017692424354,27.772949
103,1999,16.838872850977,14.6985691692162,15.6913165243775,16.6888769029084,28.783512
104,1996,16.4460091247302,15.6748317862373,16.4845019661368,16.2409387516078,47.965946
104,1997,16.690862915806,12.4799093111599,16.4327305651229,16.4719944088057,54.638233
104,1998,16.6664785999318,13.2780705595389,16.377117366096,16.324159951578,53.184845
105,1994,15.3997343047877,14.3989985523626,13.4730358826981,15.1031950964291,27.124046
105,1995,15.3937448850194,11.6692110072133,13.4990069740719,15.2542690450101,25.714586
105,1996,15.3829870565793,11.5005289446337,13.4969667227865,15.1734858323565,39.522335
106,1997,16.5181525426587,11.7564910595461,14.3155987614034,16.3947181474282,38.855484
106,1998,16.713715824851,11.8574367304081,14.2655162420905,16.5676390007362,38.998051
106,1999,16.7071765467136,12.1772049544163,14.248058590322,16.5496650465887,44.845592
107,1997,15.302480883081,9.00773447187952,14.5205623466518,14.8666683480865,51.93755
107,1998,15.0354865535857,8.595449689382001,14.4216795064398,14.0946935162161,49.640144
107,1999,15.1700535607677,9.6274046159277,14.3279408735234,14.470412076317,45.931423
108,1997,11.5168432021337,0,9.508992057616551,11.0284157402108,3.1109033
108,1998,11.5250961839271,5.72031177660741,9.468217661935761,11.0520744064414,5.4584918
108,1999,11.7770792481698,9.81623978397185,10.2220758200588,10.9138417678232,8.6624336
109,1995,16.244328286957,11.3328653491899,13.8628193397141,16.026631537505,33.807518
109,1996,16.2780116007053,11.2582396456461,13.8361746768151,16.0466634142328,35.582951
109,1997,16.3468480319492,8.44741429680832,13.7464220747638,16.1011097239196,37.193909
110,1995,17.2786697573488,12.8013892226851,15.0196416797573,17.0211508358128,91.198433
110,1996,16.9638361568743,12.778951517199,14.8876817755456,16.4658682134976,86.518982
110,1997,16.7355270894885,12.6836041193216,14.8865283635188,16.1160442140412,60.522202
111,1993,15.2559123581052,10.2076948285701,13.009250444821,14.5772812065896,47.423508
111,1994,15.2671486956908,10.616951933859,12.9883386059456,14.8640006048617,46.421547
111,1995,15.2875820676853,9.897720957641789,12.9218090085093,14.8488985727776,46.169247
112,1997,12.7488979095566,8.558335134747409,9.77397094700054,12.4674337560885,4.9268608
112,1998,12.974772288445,9.42432208149801,10.1681108020361,12.6508800228685,7.1148343
112,1999,13.1151898262251,9.721425961948031,10.5220108586569,12.8571190420179,9.357811
113,1997,17.7976651090564,14.5801389781203,16.9964725887283,17.2504054786966,61.512909
113,1998,17.823528166634,14.8056066161995,16.9864012945025,17.4312885379561,70.074333
113,1999,17.6656433429088,14.9695575535205,16.9934945192048,17.121958234406,72.259735
114,1996,10.4590215154918,7.76259604854007,8.422156974080769,9.602982467152559,-8.5524473
114,1997,10.9625700561506,0,8.310660905907231,10.1522479390015,-.9293794
114,1998,10.7347641096884,0,8.199161871069711,9.825780662748411,.8420102
114,1999,10.7277578014057,5.99146454710798,8.185517433278569,9.62567623044802,1.3210469
115,1996,12.096048832456,8.85366542803745,10.7008325731084,11.8108513248537,8.5416622
115,1997,11.9828820227479,0,10.6017864402357,11.7064875720021,8.287322
115,1998,11.9068593100099,8.366835309827669,10.597546817021,11.6900322387599,3.3919597
115,1999,11.8964995045107,7.99023818572036,10.5643516985009,11.5148638733656,10.407652
116,1996,15.5364114542766,10.0647557001323,12.0214380156441,15.0813501541054,36.839622
116,1997,15.1263874526669,9.980448593672261,12.0207383550081,14.4698815000846,33.587704
116,1998,15.5546699247817,12.0844811167619,12.6018351687603,14.9051055486661,38.53899
116,1999,15.6861524771834,10.4968143978139,12.5921255501169,15.1963509783492,44.233273
117,1996,14.3279080407187,9.474856166396121,13.1686192854386,14.0176225576052,30.224604
117,1997,14.2880261094241,11.6332120308446,13.231453449612,13.950217856098,31.342812
117,1998,14.3093517115902,11.4328210887286,13.2530299954779,13.9816318836786,31.173635
117,1999,14.8737865485609,11.2829461026467,13.2519242479282,14.5661258422552,32.261738
118,1996,16.1321982680154,13.6126719587404,14.9228556379051,15.5760566668964,39.074154
118,1997,16.2103436325637,13.1868262706822,14.9661291984008,15.7257210463163,40.097637
118,1998,16.1981674661712,13.1460779508947,14.99703199598,15.7659185434182,39.411087
118,1999,16.1471424401022,13.2417220599658,15.0357996251568,15.5777498976352,39.054268
119,1996,16.7250690970627,14.0959217615961,16.6901210346465,15.8827131180323,59.165195
119,1997,16.7047823919066,14.8882517232042,16.7249351414284,15.8748091858788,61.029415
119,1998,16.6971369254561,13.4192405450956,16.6485094025465,15.9647214509389,61.233154
119,1999,16.6719925291971,13.8916620122141,16.595654393327,15.9661989531226,68.309196
120,1995,10.8724053644385,7.41818082272679,9.116194514085951,10.1182484586971,4.9240856
120,1996,11.0996779911348,9.9446294958673,10.1669243185912,10.2916848650698,4.9048328
120,1997,11.0894494282084,8.35279013512463,10.2000822889381,10.2811167999117,6.2592692
120,1998,11.3298585380011,9.579625472629591,10.4989502368319,10.6342109848319,7.9060192
121,1995,15.3034774815251,9.10164095505284,14.2969261350241,15.0441503755157,26.211515
121,1996,15.2964122640505,9.27284557732758,14.2048949279459,15.1190823310982,24.227022
121,1997,15.4696938372132,8.96162256954254,13.2543042057519,15.1362350209461,40.752102
121,1998,15.4873167233092,11.2336083088501,13.2745674209068,15.1451614480094,27.324417
122,1996,11.8220429767124,7.11232744471091,9.607349831636689,10.9223663750699,12.793967
122,1997,11.9083857124784,8.271036865792951,9.718747072504859,11.0616450287644,16.298573
122,1998,12.0793411049937,6.69950034016168,9.652715834104439,11.1121200304046,20.273918
122,1999,12.14937427164,8.07961802938984,9.717302542207451,11.0239199782358,16.862946
123,1996,11.501559636136,0,10.463828791554,11.1953157251219,3.8572295
123,1997,11.5797985968503,9.462576597493671,10.6406635801638,11.1814831483446,7.9210744
123,1998,11.6123959045006,9.580454602781421,10.8009807118773,11.2632620515083,6.7615914
123,1999,11.7887506119901,0,10.6757577872487,11.4197922735511,9.206212
124,1996,11.8456198977449,0,8.76422512957895,11.5594765193112,-.54243493
124,1997,11.8896432171749,10.2312433396166,10.2854247029134,11.614329288564,.01265551
124,1998,12.0169101553645,9.55506418479516,10.5563828885095,11.7092030235196,2.4482405
124,1999,12.0312585631508,4.74493212836325,10.4600959657071,11.6998468724182,2.0839996
125,1994,13.9419960172749,8.22657347497711,11.7324890157227,13.7241554077094,-2.6441638
125,1995,14.615988560964,10.2685819531676,12.3404759079657,14.383959816481,29.341558
125,1996,14.5589546124736,9.13658618338752,12.2729763361978,14.3214795665344,12.41671
125,1997,14.5527957325853,9.56766510475641,12.2286630500287,14.2523878563728,13.748237
126,1996,15.9703827790015,13.4394809435246,14.1783421010933,15.6348392292374,25.754831
126,1997,16.0649255559337,11.7170818963717,14.1258438436948,15.8026522104067,32.812565
126,1998,16.0263139014339,12.9590582565862,14.2557363841145,15.740316676995,37.438538
126,1999,16.0356714829267,12.2207099949329,14.2414990792917,15.6033692345047,29.878407
127,1996,14.1206979007976,9.992779660014889,13.4988529877825,13.8592521492624,29.008348
127,1997,14.3464928772478,10.8696726006841,13.464144354835,14.0605620408797,28.136599
127,1998,14.3752832126398,10.6513359638662,13.4184542962026,14.1696036509701,28.856249
127,1999,14.4684523061384,11.1353332727761,13.4084612957463,14.0566920532188,28.818317
128,1995,11.2743294722163,5.82008293035236,8.67051495635989,10.6426995912837,3.185394
128,1996,11.5025650290646,0,8.560367616800031,10.8314199832573,5.2087941
128,1997,11.7398639832989,8.827028068509151,9.254165851516211,11.1762367476383,6.102324
128,1998,11.8369485344555,0,9.144008243285841,11.3399609537143,5.3456602
