market_id,product_id,x,instrument,price,share,share_not_buy
11,4,0.74113962709,2.45220207459,1.72917058974,0.978348095902,0.0161654936584
12,0,0.604235852113,4.09131960221,2.74995946598,0.0400710022872,0.0863458278476
12,1,0.580413685447,9.32427088813,5.90592795183,0.00052231483037,0.0863458278476
12,2,0.687664859054,9.81034257741,6.23988081527,0.00147640188237,0.0863458278476
12,3,0.269045868017,0.626170272905,0.494780471108,0.0865425395504,0.0863458278476
12,4,0.365730782395,0.0268516461487,0.173366747312,0.785041913602,0.0863458278476
13,0,0.539766613452,7.90632118605,4.9884662822,4.28991469873e-05,0.00125875752749
13,1,0.897014498932,6.05932848845,4.02795628732,0.0244767313704,0.00125875752749
13,2,0.120487766338,1.61227186096,1.02228787196,0.00275042966078,0.00125875752749
13,3,0.737446054148,2.31758047793,1.69848387484,0.971434529348,0.00125875752749
13,4,0.628670727317,9.30758931143,5.8818146184,3.66529461953e-05,0.00125875752749
14,0,0.181688871793,0.940816773237,0.635935954962,0.434281227668,0.000559807555598
14,1,0.0905918186785,2.97920005504,1.80362002642,0.00329862815357,0.000559807555598
14,2,0.456181629398,2.97111679965,1.95470480575,0.243368645127,0.000559807555598
14,3,0.819946047856,5.4857979399,3.58459958733,0.304216786446,0.000559807555598
14,4,0.790180587385,7.3098601687,4.65835173795,0.01427490505,0.000559807555598
15,0,0.379911456649,7.56018532406,4.61670061832,0.000266824245921,0.0131480323634
15,1,0.020679198798,4.76851604021,2.82596551077,0.000426541930731,0.0131480323634
15,2,0.145196543455,2.33229785995,1.43499181196,0.222495683754,0.0131480323634
15,3,0.0661142442353,4.07614898385,2.43018696023,0.00272384404552,0.0131480323634
15,4,0.89264537748,6.37397653344,4.12366368216,0.76093907366,0.0131480323634
16,0,0.134504973126,9.11426611883,5.35165147341,2.55681305248e-06,0.000173596158836
16,1,0.046296807775,3.80753789067,2.22984884458,0.000222895576484,0.000173596158836
16,2,0.0951264345217,4.68785652696,2.75798825897,0.000119251598049,0.000173596158836
16,3,0.49458139268,1.89318596727,1.2985244536,0.996546377336,0.000173596158836
16,4,0.200550407186,3.31862681139,2.00928858134,0.00293532251804,0.000173596158836
17,0,0.341781204959,2.90937271032,1.92333252832,0.000280833479143,4.90464290541e-05
17,1,0.779274495851,6.49460127922,4.27766478498,0.000195410913898,4.90464290541e-05
17,2,0.169835406985,3.76966003836,2.36891711044,8.3243882778e-06,4.90464290541e-05
17,3,0.910922886201,2.12162098393,1.68099499425,0.957008514767,4.90464290541e-05
17,4,0.900317996967,3.83557678945,2.72932401425,0.0424578700229,4.90464290541e-05
18,0,0.445450382527,5.5014411554,3.46446357036,0.00012788992604,9.64324794317e-06
18,1,0.428433855998,7.5115154678,4.66277896344,9.06852293294e-06,9.64324794317e-06
18,2,0.38073854673,5.1983065991,3.27587557103,8.3635210802e-05,9.64324794317e-06
18,3,0.69589517501,2.17968650077,1.58991682436,0.360224146995,9.64324794317e-06
18,4,0.598234551044,1.24123644403,0.974765984609,0.639545616098,9.64324794317e-06
19,0,0.801734711066,7.75570022566,5.05886668415,0.0111404007579,0.264702640554
19,1,0.00938938533849,9.098471358,5.53027144255,1.25323772448e-07,0.264702640554
19,2,0.929570908292,6.08052133156,4.08717617946,0.709668653124,0.264702640554
19,3,0.0277064539599,6.60122534557,4.03780937838,6.44577767427e-06,0.264702640554
19,4,0.00988318549803,2.33028942938,1.42485856719,0.0144817344626,0.264702640554
20,0,0.421441525965,6.04573850774,3.88763709253,0.00214312209833,0.51654176609
20,1,0.23974412221,1.10153229272,0.788718948323,0.363787410077,0.51654176609
20,2,0.258959988074,7.10278082936,4.46746089025,8.07412107173e-05,0.51654176609
20,3,0.63769194395,6.90999870502,4.4975531979,0.0101776926236,0.51654176609
20,4,0.237134711159,1.81769041307,1.21736277376,0.1072692679,0.51654176609
21,0,0.461084208973,8.26086069377,5.06839519744,1.55760535698e-05,0.00136054346776
21,1,0.0712834495696,0.88567197812,0.546635910795,0.00969450066301,0.00136054346776
21,2,0.714959066493,2.37121481258,1.68846126139,0.982489310663,0.00136054346776
21,3,0.785798165804,6.39753548777,4.08508965586,0.00643994125847,0.00136054346776
21,4,0.17773925585,9.54337310362,5.74559435231,1.27894035407e-07,0.00136054346776
22,0,0.196232328905,0.143363345333,0.157347883812,0.00078447306887,3.07561064727e-06
22,1,0.393776736479,7.09889166936,4.2848601754,3.71073723476e-07,3.07561064727e-06
22,2,0.568323121304,2.07446696128,1.43775961087,0.00169409615455,3.07561064727e-06
22,3,0.913051270942,0.940364233118,0.896304337274,0.723478469609,3.07561064727e-06
22,4,0.961273354126,1.79181502926,1.43860926734,0.274039514483,3.07561064727e-06
23,0,0.697225045904,1.04933579079,0.930231755316,0.0344812038133,4.5584949665e-06
23,1,0.961695567547,0.911951363133,0.964522089313,0.964841200653,4.5584949665e-06
23,2,0.114918847992,8.39169746842,5.15795743055,2.43473918042e-09,4.5584949665e-06
23,3,0.635211190705,3.95173955455,2.65861615281,0.000180635244639,4.5584949665e-06
23,4,0.394694849835,1.4392133862,1.04136550173,0.000492399358981,4.5584949665e-06
24,0,0.249548664066,5.61793425988,3.4618138941,0.000906940385913,0.0187590987673
24,1,0.445277668105,8.6010595816,5.30539828679,0.000114252470608,0.0187590987673
24,2,0.344329050261,3.37645916287,2.1499404906,0.164735733992,0.0187590987673
24,3,0.76553431308,5.22762847618,3.42286327061,0.815331406583,0.0187590987673
24,4,0.215244189023,6.49930003279,3.95480442851,0.000152567801392,0.0187590987673
25,0,0.566061758104,4.94313675938,3.19676598779,0.000348573170355,2.10575603332e-06
25,1,0.64267330598,0.0513675374327,0.291322748743,0.999642031644,2.10575603332e-06
25,2,0.0070416503826,3.2648370516,1.96940792319,3.42078994418e-06,2.10575603332e-06
25,3,0.451584999353,9.1435007525,5.6797736776,8.76243606764e-07,2.10575603332e-06
25,4,0.0692051223271,3.95533296953,2.39077571456,2.99239642414e-06,2.10575603332e-06
26,0,0.611194937525,5.69031597554,3.65658870332,2.46335525967e-05,0.0026153138526
26,1,0.108549355171,5.54740177975,3.35995820864,6.90294550391e-08,0.0026153138526
26,2,0.912848254694,6.79086558139,4.43944013516,0.00022280242782,0.0026153138526
26,3,0.933796459378,7.80408987999,5.04162103127,7.99171707633e-05,0.0026153138526
26,4,0.826709416565,0.515849075312,0.656255761452,0.997057263967,0.0026153138526
27,0,0.935141679472,3.5703509672,2.50711576445,0.144034519469,5.93844490137e-05
27,1,0.832459756677,9.97086601868,6.32514618597,1.25511194407e-05,5.93844490137e-05
27,2,0.996948852041,5.07375941482,3.44411801766,0.0326422352132,5.93844490137e-05
27,3,0.890780673389,2.94853178438,2.09757012928,0.242599207037,5.93844490137e-05
27,4,0.658084359375,0.856446677341,0.791873259805,0.580652102712,5.93844490137e-05
28,0,0.741416234429,0.991556733919,0.902582448459,0.970318570015,0.0105965571249
28,1,0.294864155301,4.76011586797,3.03707629262,1.71652803461e-05,0.0105965571249
28,2,0.411580139999,3.01047596081,1.99903524872,0.000664844349285,0.0105965571249
28,3,0.832729520992,8.77284542132,5.6839903023,0.00201788600771,0.0105965571249
28,4,0.406748673597,1.0516849302,0.814614602754,0.0163849772226,0.0105965571249
29,0,0.303871816146,1.3656054297,0.947090719421,0.31956170158,0.000152114252565
29,1,0.0387557644217,1.70272051518,1.03981688668,0.00773950788611,0.000152114252565
29,2,0.428600385132,3.04823508811,1.96300777993,0.109953403214,0.000152114252565
29,3,0.578034219467,8.08670775701,5.02384112619,0.00523637698997,0.000152114252565
29,4,0.310998368239,1.14263760663,0.7904570786,0.557356896077,0.000152114252565
30,0,0.410271140384,3.2650426398,2.14075584294,0.0036642532033,0.000581542874346
30,1,0.178673825168,2.12389218589,1.36229071333,0.00174289110919,0.000581542874346
30,2,0.565104170106,1.31184781185,1.04210324714,0.700092054044,0.000581542874346
30,3,0.763243119528,9.42072739601,5.96088631422,7.05784931995e-05,0.000581542874346
30,4,0.953030074644,4.58670736116,3.14918424072,0.293848680276,0.000581542874346
31,0,0.565850659908,7.9379053983,4.93579755508,6.4617427622e-05,0.114361796291
31,1,0.886287959633,4.41800445697,2.98667018979,0.729065476197,0.114361796291
31,2,0.184871512044,9.02493617661,5.41797110412,1.59890852693e-07,0.114361796291
31,3,0.862127015006,7.26840433355,4.66262337832,0.00573211859008,0.114361796291
31,4,0.883495988206,5.35563226603,3.52000434732,0.150775831603,0.114361796291
32,0,0.271625022092,7.23750889255,4.38877353896,2.1256633877e-05,0.0055214211152
32,1,0.932137778371,7.90347387469,5.04030381454,0.0264168402107,0.0055214211152
32,2,0.484896498124,2.25663934564,1.51777235727,0.853607615392,0.0055214211152
32,3,0.60888957145,4.60109684225,2.97723193778,0.0616226518355,0.0055214211152
32,4,0.907312687178,7.13585064002,4.59933080205,0.0528102148128,0.0055214211152
33,0,0.137533572381,9.67699999535,5.76431771724,3.58236743836e-06,0.0391542475414
33,1,0.974964636019,9.82281069724,6.21375824516,0.0828625477889,0.0391542475414
33,2,0.43240914902,9.34422588762,5.71119626585,0.000183400260612,0.0391542475414
33,3,0.388718190958,3.23068577699,2.0789210931,0.873143166124,0.0391542475414
33,4,0.19807155777,4.9902287896,3.03646287137,0.00465305591719,0.0391542475414
34,0,0.406754076718,5.27438925578,3.39571388267,0.0542819790274,0.00561019565022
34,1,0.228598218313,8.53402572377,5.32010599168,0.000203121691103,0.00561019565022
34,2,0.0729345951735,9.06720705626,5.60210590922,1.71829072168e-05,0.00561019565022
34,3,0.167117407159,2.13498814481,1.38569834656,0.187152144082,0.00561019565022
34,4,0.0151969397961,0.278656283891,0.181786617927,0.752735376642,0.00561019565022
35,0,0.753810125959,3.47744499643,2.42619610606,0.623743635216,0.00163820186935
35,1,0.519538810808,7.17924948584,4.60744466526,8.11210189432e-05,0.00163820186935
35,2,0.947276561731,5.09927135415,3.52079258469,0.290784415337,0.00163820186935
35,3,0.995346836822,6.3771344632,4.31859830123,0.0751455431297,0.00163820186935
35,4,0.0538410580201,1.63856249856,1.02872935167,0.00860708342909,0.00163820186935
36,0,0.479332064752,9.5538443941,5.86144773371,2.58525880734e-08,0.00416563835428
36,1,0.273380099782,7.66397643371,4.66688033383,2.76539221108e-08,0.00416563835428
36,2,0.875234906181,1.12721340723,1.02505703131,0.973178804209,0.00416563835428
36,3,0.459733214425,0.560363632816,0.523279859572,0.0226555028316,0.00416563835428
36,4,0.093561990069,8.46149047063,5.06420648873,1.09902510839e-09,0.00416563835428
37,0,0.643908786951,9.96963279881,6.32125218016,3.39996620807e-05,4.8232302046e-05
37,1,0.261064671337,2.32529666268,1.50404377033,0.000242882186928,4.8232302046e-05
37,2,0.533906142421,8.80068747737,5.5544948485,1.79446690801e-05,4.8232302046e-05
37,3,0.787746791319,5.37833391286,3.58213384512,0.00474043258957,4.8232302046e-05
37,4,0.668978850022,0.1746519436,0.360908374104,0.99491650859,4.8232302046e-05
38,0,0.155035163987,2.90760342588,1.84252012639,0.0182605765678,0.0267105126067
38,1,0.713043917112,4.48353315699,3.05746816079,0.636877012029,0.0267105126067
38,2,0.390136443954,4.34421940072,2.85055206808,0.0175338779168,0.0267105126067
38,3,0.750733074845,5.66578379877,3.81813000259,0.135311398753,0.0267105126067
38,4,0.113563495248,1.6206199612,1.03977324604,0.165306622126,0.0267105126067
39,0,0.454782738892,7.94825493909,4.86457902286,1.1675445587e-07,4.20075806362e-08
39,1,0.944359766348,0.0209923508863,0.39252971291,0.997174119732,4.20075806362e-08
39,2,0.126052136154,6.80995509928,4.07141576397,6.24808002374e-09,4.20075806362e-08
39,3,0.894984862692,9.62339660961,6.0405928393,5.74099442789e-06,4.20075806362e-08
39,4,0.830268470112,3.039243158,2.13130365554,0.0028199742631,4.20075806362e-08
40,0,0.476715343979,7.08073162143,4.50969347554,1.80872412154e-05,6.45133159825e-05
40,1,0.0479417319561,2.3964420646,1.50680588285,6.32787812604e-05,6.45133159825e-05
40,2,0.189439779313,2.87494678072,1.81836730233,0.000160021738136,6.45133159825e-05
40,3,0.727051239133,1.83421967677,1.42791398805,0.518433417928,6.45133159825e-05
40,4,0.816139421619,2.454960711,1.85164162819,0.481260680996,6.45133159825e-05
41,0,0.0607550095196,4.02663423406,2.449851148,6.69682448649e-07,3.87042645755e-06
41,1,0.147610288456,8.95028877613,5.48470189722,2.53193895172e-08,3.87042645755e-06
41,2,0.76769559916,0.41604193605,0.564595499162,0.915451700413,3.87042645755e-06
41,3,0.796499734424,1.9841124812,1.5264618144,0.0845424527225,3.87042645755e-06
41,4,0.176715107524,4.63685230873,2.88652685111,1.28143629692e-06,3.87042645755e-06
42,0,0.909537405867,3.01650061513,2.19359603372,0.151636362757,0.00113142273249
42,1,0.930254488102,6.37204047854,4.24034262945,0.00177237378842,0.00113142273249
42,2,0.687719218975,0.908877541877,0.81436240792,0.459147158741,0.00113142273249
42,3,0.501051579032,5.72351275605,3.66958319949,2.19885051705e-05,0.00113142273249
42,4,0.736169943619,1.30255593433,1.07313083544,0.386290693476,0.00113142273249
43,0,0.308604027049,2.95623140855,1.85475329258,0.00162774455866,0.0477860315664
43,1,0.577497770731,8.26466893246,5.08701384168,0.000196179244313,0.0477860315664
43,2,0.367289099007,0.435980284122,0.402213180257,0.223288397355,0.0477860315664
43,3,0.627576773053,7.32074151977,4.55828369675,0.000760065965846,0.0477860315664
43,4,0.622406042209,1.46017537043,1.09723499188,0.72634158131,0.0477860315664
44,0,0.0366562840864,9.0644891272,5.49584168054,1.09144148884e-09,0.000141675876152
44,1,0.906658977397,2.20907699021,1.68305755686,0.966659657289,0.000141675876152
44,2,0.635909819654,8.69958176169,5.51141470281,2.48909493512e-06,0.000141675876152
44,3,0.344382310176,9.84850378141,6.09242622992,1.72179707802e-08,0.000141675876152
44,4,0.21650947612,0.0210300215636,0.0842153238574,0.0331961594301,0.000141675876152
45,0,0.861557778429,0.654271736942,0.740305198225,0.999005906739,3.34393351731e-06
45,1,0.330184856104,6.36499417765,3.9642613885,5.12827729374e-07,3.34393351731e-06
45,2,0.403044680114,5.95744187169,3.75811731078,1.95698324284e-06,3.34393351731e-06
45,3,0.386753262734,1.38054215992,0.995495391213,0.00098827907042,3.34393351731e-06
45,4,0.016202602498,9.40028872899,5.65319694471,4.46150741112e-10,3.34393351731e-06
46,0,0.641211256733,2.1138465894,1.51828683174,0.445585621451,0.00816843006623
46,1,0.562860478249,4.5326932085,2.93247474875,0.00375443172706,0.00816843006623
46,2,0.643555977269,1.99922145342,1.46335230747,0.542237670445,0.00816843006623
46,3,0.0851687753026,2.63618679372,1.61277118647,0.00025250413495,0.00816843006623
46,4,0.338969849003,8.77228019856,5.37730819266,1.34217555447e-06,0.00816843006623
47,0,0.0562076712021,4.47979724712,2.71133152696,0.000160254701958,0.0195215235558
47,1,0.394558918043,7.48013790681,4.6486916842,0.000203067721054,0.0195215235558
47,2,0.339363473084,1.5627767006,1.08172326619,0.514411753831,0.0195215235558
47,3,0.197380065316,4.72948880912,2.91513570491,0.000617746269635,0.0195215235558
47,4,0.41043635877,2.09673808859,1.43141240431,0.465085653921,0.0195215235558
48,0,0.590547948246,6.60772289212,4.1757436928,0.000198535963281,0.0551919445484
48,1,0.430372246132,5.94060854195,3.71506405216,7.68096118296e-05,0.0551919445484
48,2,0.901206114498,3.52853677193,2.4676254244,0.937761659483,0.0551919445484
48,3,0.170505586671,1.70282763674,1.07424036863,0.00652187718833,0.0551919445484
48,4,0.320397356775,4.39983545537,2.72966803692,0.000249173205545,0.0551919445484
49,0,0.264244966774,2.9403252265,1.88912220255,0.0125802551832,0.548246568277
49,1,0.545090266838,7.69386852308,4.91515626245,0.00035794271284,0.548246568277
49,2,0.650876380975,3.53722603063,2.43504534697,0.43872156537,0.548246568277
49,3,0.611088513592,9.81426032383,6.24571140504,6.77404200112e-05,0.548246568277
49,4,0.493839786956,9.39720066843,5.93451619378,2.59280376773e-05,0.548246568277
